ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0006119	oxidative phosphorylation	71/2160	151/18805	0.47019867549668876	4.093558376257052	13.748993296050552	8.411675006988988e-28	6.022759305004116e-25	4.212277063308457e-25	UQCRFS1/UQCC3/SDHB/SDHD/ISCU/COA6/NDUFS4/NDUFS8/NDUFV1/ATP5F1A/NDUFS1/NDUFS2/NDUFAF1/NDUFA12/NDUFB9/NDUFB3/NDUFA10/MT-ATP8/ATP5F1E/ATP5F1D/MT-ATP6/COX5A/MLXIPL/COQ9/DLD/MSH2/DGUOK/C2orf69/ATP7A/NDUFB11/UQCC2/NDUFA1/NDUFB10/MT-ND1/MT-ND3/NDUFV2/NDUFS6/NDUFS3/NDUFA11/NDUFS7/NDUFA6/MT-ND2/ATP5PO/NDUFA8/DNAJC30/ABCD1/PARK7/SNCA/PINK1/NDUFA2/VCP/COX8A/FXN/CHCHD10/NDUFA4/MT-ND4/MT-ND5/MT-ND6/NDUFB8/COX6B1/COX6A2/COX4I1/SDHA/UQCRC1/CHCHD2/SHMT2/NDUFA9/NDUFC2/UQCRQ/NDUFA13/TEFM	71
GO:0009144	purine nucleoside triphosphate metabolic process	95/2160	261/18805	0.36398467432950193	3.168857315169576	12.710411849622664	3.7611864479749336e-26	2.4685920386875482e-23	1.7265165510748094e-23	DNM1L/ATP1A2/UQCC3/FBP1/PPP2CA/STAT3/GCK/INS/SELENON/SDHB/NMNAT1/SDHD/IMPDH1/ADK/HDAC4/NDUFS4/ATP6V1A/ATP6V1B2/FKRP/ZBTB20/NDUFS8/NDUFV1/ATP5F1A/NDUFS1/NDUFS2/EP300/NDUFA12/NDUFB9/NDUFB3/NDUFA10/MTOR/DHTKD1/MT-ATP8/ATP5F1E/ATP5F1D/MT-ATP6/ATP5MK/MLXIPL/TPI1/NUDT2/DGUOK/OGDH/NDUFB11/NDUFA1/NDUFB10/MT-ND1/MT-ND3/NDUFV2/NDUFS6/NDUFS3/NDUFA11/NDUFS7/NDUFA6/MT-ND2/ABCC9/ZBTB7A/ALDOA/ATP5PO/PGM1/NDUFA8/COX11/DNAJC30/EFL1/UCHL1/LRRK2/PINK1/NDUFA2/VCP/ATP5MC3/MT-ND4/MT-ND5/MT-ND6/AMPD2/PSEN1/APP/TREM2/SAMHD1/TREX1/OPA1/TGFB1/MYH7/FLCN/NDUFB8/COL6A1/GNAI3/SDHA/LDHA/IMPDH2/NDUFA9/ITPA/NDUFC2/HK1/NDUFA13/INSR/CTNS	95
GO:0009141	nucleoside triphosphate metabolic process	98/2160	277/18805	0.35379061371841153	3.0801076347105227	12.563814587746329	7.741510429963898e-26	4.690164318953512e-23	3.280269156275391e-23	DNM1L/ATP1A2/UQCC3/FBP1/PPP2CA/STAT3/GCK/INS/SELENON/SDHB/NMNAT1/SDHD/IMPDH1/ADK/HDAC4/NDUFS4/ATP6V1A/CAD/ATP6V1B2/FKRP/ZBTB20/NDUFS8/NDUFV1/ATP5F1A/NDUFS1/NDUFS2/EP300/NDUFA12/NDUFB9/NDUFB3/NDUFA10/MTOR/DHTKD1/MT-ATP8/ATP5F1E/ATP5F1D/MT-ATP6/ATP5MK/MLXIPL/TPI1/RRM2B/DTYMK/NUDT2/DGUOK/OGDH/NDUFB11/NDUFA1/NDUFB10/MT-ND1/MT-ND3/NDUFV2/NDUFS6/NDUFS3/NDUFA11/NDUFS7/NDUFA6/MT-ND2/ABCC9/ZBTB7A/ALDOA/ATP5PO/PGM1/NDUFA8/COX11/DNAJC30/EFL1/UCHL1/LRRK2/PINK1/NDUFA2/VCP/ATP5MC3/MT-ND4/MT-ND5/MT-ND6/AMPD2/PSEN1/APP/TREM2/SAMHD1/TREX1/OPA1/TGFB1/MYH7/FLCN/NDUFB8/COL6A1/GNAI3/SDHA/LDHA/IMPDH2/NDUFA9/ITPA/NDUFC2/HK1/NDUFA13/INSR/CTNS	98
GO:0006418	tRNA aminoacylation for protein translation	34/2160	41/18805	0.8292682926829268	7.219625112917796	14.361622988747557	8.77513215100747e-26	4.9366386300953456e-23	3.452651620016699e-23	DARS2/VARS1/IARS2/KARS1/SARS2/VARS2/MARS1/YARS1/IARS1/RARS2/FARS2/FARSB/YARS2/LARS1/CARS1/NARS2/WARS1/EARS2/QARS1/CARS2/AARS2/EPRS1/WARS2/NARS1/TARS1/AARS1/DALRD3/PARS2/FARSA/GARS1/MARS2/TARS2/RARS1/DARS1	34
GO:0009205	purine ribonucleoside triphosphate metabolic process	92/2160	254/18805	0.36220472440944884	3.1533610382035584	12.44686971183676	3.4923251115982322e-25	1.8337035052631787e-22	1.282479811157442e-22	DNM1L/ATP1A2/UQCC3/FBP1/PPP2CA/STAT3/GCK/INS/SELENON/SDHB/NMNAT1/SDHD/IMPDH1/HDAC4/NDUFS4/ATP6V1A/ATP6V1B2/FKRP/ZBTB20/NDUFS8/NDUFV1/ATP5F1A/NDUFS1/NDUFS2/EP300/NDUFA12/NDUFB9/NDUFB3/NDUFA10/MTOR/DHTKD1/MT-ATP8/ATP5F1E/ATP5F1D/MT-ATP6/ATP5MK/MLXIPL/TPI1/NUDT2/OGDH/NDUFB11/NDUFA1/NDUFB10/MT-ND1/MT-ND3/NDUFV2/NDUFS6/NDUFS3/NDUFA11/NDUFS7/NDUFA6/MT-ND2/ABCC9/ZBTB7A/ALDOA/ATP5PO/PGM1/NDUFA8/COX11/DNAJC30/EFL1/UCHL1/LRRK2/PINK1/NDUFA2/VCP/ATP5MC3/MT-ND4/MT-ND5/MT-ND6/AMPD2/PSEN1/APP/TREM2/TREX1/OPA1/TGFB1/MYH7/FLCN/NDUFB8/COL6A1/GNAI3/SDHA/LDHA/IMPDH2/NDUFA9/ITPA/NDUFC2/HK1/NDUFA13/INSR/CTNS	92
GO:0009199	ribonucleoside triphosphate metabolic process	93/2160	261/18805	0.3563218390804598	3.1021445295870587	12.319446997090136	7.68510768673643e-25	3.7829942587960077e-22	2.645800560834983e-22	DNM1L/ATP1A2/UQCC3/FBP1/PPP2CA/STAT3/GCK/INS/SELENON/SDHB/NMNAT1/SDHD/IMPDH1/HDAC4/NDUFS4/ATP6V1A/CAD/ATP6V1B2/FKRP/ZBTB20/NDUFS8/NDUFV1/ATP5F1A/NDUFS1/NDUFS2/EP300/NDUFA12/NDUFB9/NDUFB3/NDUFA10/MTOR/DHTKD1/MT-ATP8/ATP5F1E/ATP5F1D/MT-ATP6/ATP5MK/MLXIPL/TPI1/NUDT2/OGDH/NDUFB11/NDUFA1/NDUFB10/MT-ND1/MT-ND3/NDUFV2/NDUFS6/NDUFS3/NDUFA11/NDUFS7/NDUFA6/MT-ND2/ABCC9/ZBTB7A/ALDOA/ATP5PO/PGM1/NDUFA8/COX11/DNAJC30/EFL1/UCHL1/LRRK2/PINK1/NDUFA2/VCP/ATP5MC3/MT-ND4/MT-ND5/MT-ND6/AMPD2/PSEN1/APP/TREM2/TREX1/OPA1/TGFB1/MYH7/FLCN/NDUFB8/COL6A1/GNAI3/SDHA/LDHA/IMPDH2/NDUFA9/ITPA/NDUFC2/HK1/NDUFA13/INSR/CTNS	93
GO:0007409	axonogenesis	132/2160	459/18805	0.2875816993464052	2.5036916000968286	11.749097801325503	1.8179554215201653e-24	8.422480529348719e-22	5.890625833321998e-22	MYOT/NEFL/MAP2K1/MAP2K2/B4GAT1/MACF1/NFASC/TUBB2B/TUBB3/TRIO/SYNGAP1/KIFBP/RET/PHOX2B/CNTN1/PAX6/NTRK2/SIN3A/FOXG1/NDN/SLC25A46/NRXN1/NOTCH3/STXBP1/DOCK7/SNAP25/DAG1/LAMB2/ROBO3/DCC/PTEN/EFNB1/LAMA2/SEMA5A/EDN3/GDNF/BDNF/OPHN1/NFIB/SOS1/PTPN11/NDP/PTCH1/SCN1B/FGF13/WNT7B/CRPPA/ARX/EGR2/RAC1/SZT2/NRCAM/USP9X/SEMA3E/ANK3/KIF5A/BCL11B/DPYSL5/PLXND1/EXT1/BRAF/CTNNA2/OTX2/MEGF8/PAK3/LHX4/LHX3/ADNP/KIF21A/ACTB/C12orf57/MAG/ATP8A2/DNM2/SEMA4A/TCTN1/PAFAH1B1/NKX2-1/SEMA3A/FLRT3/FGF8/FEZF1/ANOS1/CNTNAP1/POU4F1/SLC9A6/LIMK1/SPTBN4/AFG3L2/UCHL1/TTC8/CSF1R/L1CAM/NEFH/SPAST/PRDM8/SLITRK2/SPG21/AUTS2/CNP/SPG11/SMAD4/KIF5C/PSEN1/APP/NOTCH1/APOE/ADARB1/CYFIP2/TRAK1/TBCE/SPART/PAK1/SHH/GLI2/MYPN/TBR1/EDN1/NOVA2/NR4A2/ATL1/MAPT/SEMA6B/DAB1/CDKL5/NTNG1/RELN/TNR/GDI1/TIAM1/SIAH1/NTNG2	132
GO:0046034	ATP metabolic process	85/2160	230/18805	0.3695652173913043	3.2174416264090175	12.188823823929717	4.7776053659083974e-24	2.090467770105252e-21	1.4620589988186341e-21	DNM1L/ATP1A2/UQCC3/FBP1/PPP2CA/STAT3/GCK/INS/SELENON/SDHB/NMNAT1/SDHD/HDAC4/NDUFS4/ATP6V1A/ATP6V1B2/FKRP/ZBTB20/NDUFS8/NDUFV1/ATP5F1A/NDUFS1/NDUFS2/EP300/NDUFA12/NDUFB9/NDUFB3/NDUFA10/MTOR/DHTKD1/MT-ATP8/ATP5F1E/ATP5F1D/MT-ATP6/ATP5MK/MLXIPL/TPI1/NUDT2/OGDH/NDUFB11/NDUFA1/NDUFB10/MT-ND1/MT-ND3/NDUFV2/NDUFS6/NDUFS3/NDUFA11/NDUFS7/NDUFA6/MT-ND2/ABCC9/ZBTB7A/ALDOA/ATP5PO/PGM1/NDUFA8/COX11/DNAJC30/UCHL1/PINK1/NDUFA2/VCP/ATP5MC3/MT-ND4/MT-ND5/MT-ND6/AMPD2/PSEN1/APP/TREM2/TREX1/TGFB1/MYH7/FLCN/NDUFB8/COL6A1/SDHA/LDHA/NDUFA9/NDUFC2/HK1/NDUFA13/INSR/CTNS	85
GO:0006163	purine nucleotide metabolic process	129/2160	448/18805	0.28794642857142855	2.5068669394841265	11.62848547484129	5.474124045795399e-24	2.269168472878135e-21	1.5870410599250596e-21	DNM1L/ATP1A2/UQCC3/FBP1/ADCY5/FDXR/CASK/PPP2CA/STAT3/GCK/INS/SELENON/TKT/SDHB/PNP/NMNAT1/PRPS1/SDHD/RD3/GUCY2D/IMPDH1/HPRT1/ADK/HDAC4/NDUFS4/ATP6V1A/ATP6V1B2/FKRP/MDH2/ZBTB20/NADK2/NDUFS8/NDUFV1/ATP5F1A/NDUFS1/NDUFS2/EP300/NDUFA12/NDUFB9/NDUFB3/NDUFA10/SLC25A12/MTOR/DHTKD1/SLC25A22/MT-ATP8/ATP5F1E/ATP5F1D/MT-ATP6/ATP5MK/PC/MLXIPL/AMPD1/TPI1/NUDT2/DGUOK/KCNAB2/OGDH/NDUFB11/IDH2/NDUFA1/NDUFB10/MT-ND1/MT-ND3/NDUFV2/NDUFS6/NDUFS3/NDUFA11/NDUFS7/NDUFA6/MT-ND2/ABCC9/ZBTB7A/ADCY6/ALDOA/ATP5PO/PGM1/NDUFA8/ADSL/COX11/DNAJC30/ATIC/EFL1/UCHL1/LRRK2/PINK1/NDUFA2/VCP/RPIA/ATP5MC3/MT-ND4/MT-ND5/MT-ND6/AMPD2/TP53/PSEN1/APP/TREM2/SAMHD1/TREX1/OPA1/MDH1/KYNU/TGFB1/MYH7/IDH1/FLCN/NDUFB8/RORA/COL6A1/GNAI3/SDHA/PDE4D/GOT2/COASY/LDHA/PDE8B/IMPDH2/NDUFA9/ITPA/PDE2A/NDUFC2/HK1/PDE10A/NAXD/NDUFA13/INSR/NT5C2/CTNS	129
GO:0043039	tRNA aminoacylation	34/2160	44/18805	0.7727272727272727	6.727377946127946	13.701379213900704	6.828000565392399e-24	2.6888666226515267e-21	1.8805751030893908e-21	DARS2/VARS1/IARS2/KARS1/SARS2/VARS2/MARS1/YARS1/IARS1/RARS2/FARS2/FARSB/YARS2/LARS1/CARS1/NARS2/WARS1/EARS2/QARS1/CARS2/AARS2/EPRS1/WARS2/NARS1/TARS1/AARS1/DALRD3/PARS2/FARSA/GARS1/MARS2/TARS2/RARS1/DARS1	34
GO:0072522	purine-containing compound biosynthetic process	92/2160	264/18805	0.3484848484848485	3.0339155443322112	11.988874086296736	8.68618915828156e-24	3.2577345624107412e-21	2.278437486981825e-21	UQCC3/ADCY5/SDHB/ACACA/PNP/NMNAT1/PRPS1/SDHD/RD3/GUCY2D/IMPDH1/DLAT/HPRT1/ADK/NDUFS4/ACSL4/ATP6V1A/MLYCD/HACD1/NADK2/NDUFS8/NDUFV1/ATP5F1A/NDUFS1/NDUFS2/NDUFA12/NDUFB9/NDUFB3/NDUFA10/MMUT/PPCS/MT-ATP8/ATP5F1E/ATP5F1D/MT-ATP6/ATP5MK/DLD/AMPD1/PPT1/NUDT2/DGUOK/ACAT1/NDUFB11/PDHA1/NDUFA1/NDUFB10/MT-ND1/MT-ND3/NDUFV2/NDUFS6/NDUFS3/NDUFA11/NDUFS7/NDUFA6/MT-ND2/ADCY6/ALDOA/ATP5PO/BCKDK/NDUFA8/ADSL/COX11/DNAJC30/ATIC/TPK1/PDHB/GCDH/ELOVL1/SNCA/PINK1/NDUFA2/VCP/PANK2/ELOVL4/ATP5MC3/MT-ND4/MT-ND5/MT-ND6/AMPD2/TREM2/KYNU/TGFB1/NDUFB8/SDHA/PDHX/COASY/IMPDH2/NDUFA9/NDUFC2/NAXD/ACSF3/NDUFA13	92
GO:0019693	ribose phosphate metabolic process	115/2160	379/18805	0.3034300791556728	2.6416678882048275	11.63052909123538	1.4391077637016815e-23	5.1520057940520196e-21	3.603277955718134e-21	DNM1L/ATP1A2/UQCC3/FBP1/ADCY5/PYGL/CASK/PPP2CA/STAT3/GCK/INS/SELENON/SDHB/PNP/NMNAT1/PRPS1/SDHD/GUCY2D/IMPDH1/HPRT1/ADK/HDAC4/DPYD/NDUFS4/ATP6V1A/CAD/ATP6V1B2/FKRP/ZBTB20/NDUFS8/NDUFV1/ATP5F1A/NDUFS1/NDUFS2/EP300/NDUFA12/NDUFB9/NDUFB3/NDUFA10/MTOR/DHTKD1/MT-ATP8/ATP5F1E/ATP5F1D/MT-ATP6/ATP5MK/MLXIPL/AMPD1/TPI1/NUDT2/OGDH/NDUFB11/NDUFA1/NDUFB10/MT-ND1/MT-ND3/NDUFV2/NDUFS6/NDUFS3/NDUFA11/NDUFS7/NDUFA6/MT-ND2/ABCC9/ZBTB7A/ADCY6/ALDOA/ATP5PO/PGM1/NDUFA8/ADSL/COX11/DNAJC30/ATIC/EFL1/UPB1/UCHL1/LRRK2/PINK1/NDUFA2/VCP/ATP5MC3/MT-ND4/MT-ND5/MT-ND6/AMPD2/PSEN1/APP/TREM2/RNASEH2B/TREX1/OPA1/TGFB1/MYH7/FLCN/NDUFB8/RORA/COL6A1/GNAI3/SDHA/PDE4D/COASY/LDHA/PDE8B/IMPDH2/NDUFA9/ITPA/PDE2A/NDUFC2/HK1/PDE10A/NDUFA13/INSR/NT5C2/CTNS	115
GO:0009150	purine ribonucleotide metabolic process	109/2160	350/18805	0.31142857142857144	2.7113029100529102	11.641635124005845	2.1171384515593446e-23	7.249818454122347e-21	5.070473920828398e-21	DNM1L/ATP1A2/UQCC3/FBP1/ADCY5/CASK/PPP2CA/STAT3/GCK/INS/SELENON/SDHB/PNP/NMNAT1/SDHD/GUCY2D/IMPDH1/HPRT1/ADK/HDAC4/NDUFS4/ATP6V1A/ATP6V1B2/FKRP/ZBTB20/NDUFS8/NDUFV1/ATP5F1A/NDUFS1/NDUFS2/EP300/NDUFA12/NDUFB9/NDUFB3/NDUFA10/MTOR/DHTKD1/MT-ATP8/ATP5F1E/ATP5F1D/MT-ATP6/ATP5MK/MLXIPL/AMPD1/TPI1/NUDT2/OGDH/NDUFB11/NDUFA1/NDUFB10/MT-ND1/MT-ND3/NDUFV2/NDUFS6/NDUFS3/NDUFA11/NDUFS7/NDUFA6/MT-ND2/ABCC9/ZBTB7A/ADCY6/ALDOA/ATP5PO/PGM1/NDUFA8/ADSL/COX11/DNAJC30/ATIC/EFL1/UCHL1/LRRK2/PINK1/NDUFA2/VCP/ATP5MC3/MT-ND4/MT-ND5/MT-ND6/AMPD2/PSEN1/APP/TREM2/TREX1/OPA1/TGFB1/MYH7/FLCN/NDUFB8/RORA/COL6A1/GNAI3/SDHA/PDE4D/COASY/LDHA/PDE8B/IMPDH2/NDUFA9/ITPA/PDE2A/NDUFC2/HK1/PDE10A/NDUFA13/INSR/NT5C2/CTNS	109
GO:0043038	amino acid activation	34/2160	45/18805	0.7555555555555555	6.577880658436214	13.494883976865948	2.4861078397798588e-23	7.885620557700342e-21	5.5151496055232274e-21	DARS2/VARS1/IARS2/KARS1/SARS2/VARS2/MARS1/YARS1/IARS1/RARS2/FARS2/FARSB/YARS2/LARS1/CARS1/NARS2/WARS1/EARS2/QARS1/CARS2/AARS2/EPRS1/WARS2/NARS1/TARS1/AARS1/DALRD3/PARS2/FARSA/GARS1/MARS2/TARS2/RARS1/DARS1	34
GO:0009259	ribonucleotide metabolic process	113/2160	371/18805	0.3045822102425876	2.6516983627832684	11.574920014413747	2.5030537575229626e-23	7.885620557700342e-21	5.5151496055232274e-21	DNM1L/ATP1A2/UQCC3/FBP1/ADCY5/CASK/PPP2CA/STAT3/GCK/INS/SELENON/SDHB/PNP/NMNAT1/SDHD/GUCY2D/IMPDH1/HPRT1/ADK/HDAC4/DPYD/NDUFS4/ATP6V1A/CAD/ATP6V1B2/FKRP/ZBTB20/NDUFS8/NDUFV1/ATP5F1A/NDUFS1/NDUFS2/EP300/NDUFA12/NDUFB9/NDUFB3/NDUFA10/MTOR/DHTKD1/MT-ATP8/ATP5F1E/ATP5F1D/MT-ATP6/ATP5MK/MLXIPL/AMPD1/TPI1/NUDT2/OGDH/NDUFB11/NDUFA1/NDUFB10/MT-ND1/MT-ND3/NDUFV2/NDUFS6/NDUFS3/NDUFA11/NDUFS7/NDUFA6/MT-ND2/ABCC9/ZBTB7A/ADCY6/ALDOA/ATP5PO/PGM1/NDUFA8/ADSL/COX11/DNAJC30/ATIC/EFL1/UPB1/UCHL1/LRRK2/PINK1/NDUFA2/VCP/ATP5MC3/MT-ND4/MT-ND5/MT-ND6/AMPD2/PSEN1/APP/TREM2/RNASEH2B/TREX1/OPA1/TGFB1/MYH7/FLCN/NDUFB8/RORA/COL6A1/GNAI3/SDHA/PDE4D/COASY/LDHA/PDE8B/IMPDH2/NDUFA9/ITPA/PDE2A/NDUFC2/HK1/PDE10A/NDUFA13/INSR/NT5C2/CTNS	113
GO:0022904	respiratory electron transport chain	56/2160	117/18805	0.47863247863247865	4.166983222538779	12.37848166989009	1.0941562770632715e-22	3.3144518608270484e-20	2.3181051813247367e-20	UQCRFS1/SCO2/UQCC3/GBA1/SDHB/SDHD/ISCU/COA6/NDUFS4/NDUFS8/NDUFV1/NDUFS1/NDUFS2/NDUFAF1/NDUFA12/NDUFB9/NDUFB3/NDUFA10/COX5A/COQ9/DLD/DGUOK/NDUFA1/NDUFB10/MT-ND1/MT-ND3/NDUFV2/NDUFS6/NDUFS3/NDUFS7/NDUFA6/MT-ND2/NDUFA8/ETFDH/ETFA/ETFB/PARK7/SNCA/PINK1/NDUFA2/COX8A/PPARGC1A/NDUFA4/MT-ND4/MT-ND5/MT-ND6/NDUFB8/COX6B1/COX6A2/COX4I1/SDHA/UQCRC1/CHCHD2/NDUFA9/NDUFC2/UQCRQ	56
GO:0010257	NADH dehydrogenase complex assembly	40/2160	63/18805	0.6349206349206349	5.527630805408583	12.967116455364875	1.1868059438542593e-22	3.3383155763557664e-20	2.334795302326819e-20	NDUFS4/NDUFS8/NDUFS1/NDUFS2/NDUFAF2/NDUFAF1/NDUFAF6/NDUFA12/NDUFB9/NDUFB3/FOXRED1/NDUFA10/TIMMDC1/AIFM1/ACAD9/NDUFB11/NDUFA1/BCS1L/NDUFAF3/NDUFB10/NDUFAF8/TMEM126B/MT-ND1/NDUFS3/NDUFAF5/NDUFA11/NUBPL/NDUFAF4/NDUFS7/NDUFA6/MT-ND2/NDUFA8/NDUFA2/MT-ND4/MT-ND5/MT-ND6/NDUFB8/NDUFA9/NDUFC2/NDUFA13	40
GO:0032981	mitochondrial respiratory chain complex I assembly	40/2160	63/18805	0.6349206349206349	5.527630805408583	12.967116455364875	1.1868059438542593e-22	3.3383155763557664e-20	2.334795302326819e-20	NDUFS4/NDUFS8/NDUFS1/NDUFS2/NDUFAF2/NDUFAF1/NDUFAF6/NDUFA12/NDUFB9/NDUFB3/FOXRED1/NDUFA10/TIMMDC1/AIFM1/ACAD9/NDUFB11/NDUFA1/BCS1L/NDUFAF3/NDUFB10/NDUFAF8/TMEM126B/MT-ND1/NDUFS3/NDUFAF5/NDUFA11/NUBPL/NDUFAF4/NDUFS7/NDUFA6/MT-ND2/NDUFA8/NDUFA2/MT-ND4/MT-ND5/MT-ND6/NDUFB8/NDUFA9/NDUFC2/NDUFA13	40
GO:0033108	mitochondrial respiratory chain complex assembly	57/2160	122/18805	0.4672131147540984	4.067566029143898	12.245051758544914	2.0672303433254647e-22	5.614312477252193e-20	3.926612118556137e-20	UQCRFS1/SCO2/UQCC3/NDUFS4/NDUFS8/NDUFS1/NDUFS2/NDUFAF2/NDUFAF1/NDUFAF6/NDUFA12/NDUFB9/NDUFB3/FOXRED1/NDUFA10/TIMMDC1/AIFM1/TMEM70/ATP5F1D/ATPAF2/COX20/ACAD9/NDUFB11/UQCC2/NDUFA1/BCS1L/NDUFAF3/NDUFB10/NDUFAF8/TMEM126B/MT-ND1/NDUFS3/NDUFAF5/NDUFA11/NUBPL/NDUFAF4/NDUFS7/NDUFA6/MT-ND2/NDUFA8/SURF1/NDUFA2/FXN/MT-ND4/MT-ND5/MT-ND6/COA8/NDUFB8/SCO1/PET100/LYRM7/SDHAF1/TACO1/TTC19/NDUFA9/NDUFC2/NDUFA13	57
GO:0006754	ATP biosynthetic process	51/2160	100/18805	0.51	4.440069444444444	12.42505873990821	2.2308808325865726e-22	5.85680581248395e-20	4.096210314710714e-20	UQCC3/SDHB/SDHD/NDUFS4/ATP6V1A/NDUFS8/NDUFV1/ATP5F1A/NDUFS1/NDUFS2/NDUFA12/NDUFB9/NDUFB3/NDUFA10/MT-ATP8/ATP5F1E/ATP5F1D/MT-ATP6/ATP5MK/NUDT2/NDUFB11/NDUFA1/NDUFB10/MT-ND1/MT-ND3/NDUFV2/NDUFS6/NDUFS3/NDUFA11/NDUFS7/NDUFA6/MT-ND2/ALDOA/ATP5PO/NDUFA8/COX11/DNAJC30/PINK1/NDUFA2/VCP/ATP5MC3/MT-ND4/MT-ND5/MT-ND6/TREM2/TGFB1/NDUFB8/SDHA/NDUFA9/NDUFC2/NDUFA13	51
GO:0009145	purine nucleoside triphosphate biosynthetic process	54/2160	112/18805	0.48214285714285715	4.197544642857143	12.22633305318952	4.0730388213751643e-22	1.034814637327445e-19	7.237423481241506e-20	UQCC3/SDHB/SDHD/IMPDH1/ADK/NDUFS4/ATP6V1A/NDUFS8/NDUFV1/ATP5F1A/NDUFS1/NDUFS2/NDUFA12/NDUFB9/NDUFB3/NDUFA10/MT-ATP8/ATP5F1E/ATP5F1D/MT-ATP6/ATP5MK/NUDT2/NDUFB11/NDUFA1/NDUFB10/MT-ND1/MT-ND3/NDUFV2/NDUFS6/NDUFS3/NDUFA11/NDUFS7/NDUFA6/MT-ND2/ALDOA/ATP5PO/NDUFA8/COX11/DNAJC30/PINK1/NDUFA2/VCP/ATP5MC3/MT-ND4/MT-ND5/MT-ND6/TREM2/TGFB1/NDUFB8/SDHA/IMPDH2/NDUFA9/NDUFC2/NDUFA13	54
GO:0006399	tRNA metabolic process	76/2160	203/18805	0.37438423645320196	3.259396095602992	11.659251485199427	4.891020481382109e-22	1.2038024159801714e-19	8.419312558905452e-20	YRDC/TRMU/TRMT1/ADAT3/TSEN15/GTPBP3/HSD17B10/PUS3/MTO1/DARS2/POLR3A/VARS1/ELP1/TRMT10C/TRMT5/NSUN2/IARS2/MTFMT/PUS1/TRNT1/KARS1/SARS2/VARS2/OSGEP/TP53RK/MARS1/YARS1/IARS1/RNH1/RARS2/NSUN3/TPRKB/WDR4/GON7/LAGE3/FARS2/FARSB/YARS2/TSEN2/LARS1/ELAC2/CARS1/NARS2/WARS1/EARS2/EXOSC8/EXOSC9/EXOSC3/QARS1/CARS2/ANG/AARS2/EPRS1/PRORP/WARS2/TSEN54/NARS1/TARS1/AARS1/CLP1/DALRD3/PARS2/PUS7/CTU2/FARSA/GARS1/TRIT1/MARS2/BRF1/TARS2/RARS1/DARS1/ELP2/TSEN34/SEPSECS/TRMT10A	76
GO:0009206	purine ribonucleoside triphosphate biosynthetic process	53/2160	111/18805	0.4774774774774775	4.156927761094428	12.016697024481616	1.7473921414992965e-21	4.170442577711654e-19	2.916779290738698e-19	UQCC3/SDHB/SDHD/IMPDH1/NDUFS4/ATP6V1A/NDUFS8/NDUFV1/ATP5F1A/NDUFS1/NDUFS2/NDUFA12/NDUFB9/NDUFB3/NDUFA10/MT-ATP8/ATP5F1E/ATP5F1D/MT-ATP6/ATP5MK/NUDT2/NDUFB11/NDUFA1/NDUFB10/MT-ND1/MT-ND3/NDUFV2/NDUFS6/NDUFS3/NDUFA11/NDUFS7/NDUFA6/MT-ND2/ALDOA/ATP5PO/NDUFA8/COX11/DNAJC30/PINK1/NDUFA2/VCP/ATP5MC3/MT-ND4/MT-ND5/MT-ND6/TREM2/TGFB1/NDUFB8/SDHA/IMPDH2/NDUFA9/NDUFC2/NDUFA13	53
GO:0022900	electron transport chain	57/2160	127/18805	0.44881889763779526	3.9074256342957123	11.84282705730442	2.420597654675073e-21	5.60724327300614e-19	3.9216679649890573e-19	UQCRFS1/SCO2/UQCC3/GBA1/SDHB/SDHD/ISCU/COA6/NDUFS4/NDUFS8/NDUFV1/NDUFS1/NDUFS2/NDUFAF1/NDUFA12/NDUFB9/NDUFB3/NDUFA10/FDX2/COX5A/COQ9/DLD/DGUOK/NDUFA1/NDUFB10/MT-ND1/MT-ND3/NDUFV2/NDUFS6/NDUFS3/NDUFS7/NDUFA6/MT-ND2/NDUFA8/ETFDH/ETFA/ETFB/PARK7/SNCA/PINK1/NDUFA2/COX8A/PPARGC1A/NDUFA4/MT-ND4/MT-ND5/MT-ND6/NDUFB8/COX6B1/COX6A2/COX4I1/SDHA/UQCRC1/CHCHD2/NDUFA9/NDUFC2/UQCRQ	57
GO:0042773	ATP synthesis coupled electron transport	50/2160	101/18805	0.49504950495049505	4.309910157682435	12.014888442556133	3.1710024012353632e-21	6.9374485867027e-19	4.852004551363935e-19	UQCRFS1/UQCC3/SDHB/SDHD/ISCU/COA6/NDUFS4/NDUFS8/NDUFV1/NDUFS1/NDUFS2/NDUFAF1/NDUFA12/NDUFB9/NDUFB3/NDUFA10/COX5A/COQ9/DLD/DGUOK/NDUFA1/NDUFB10/MT-ND1/MT-ND3/NDUFV2/NDUFS6/NDUFS3/NDUFS7/NDUFA6/MT-ND2/NDUFA8/PARK7/SNCA/PINK1/NDUFA2/COX8A/NDUFA4/MT-ND4/MT-ND5/MT-ND6/NDUFB8/COX6B1/COX6A2/COX4I1/SDHA/UQCRC1/CHCHD2/NDUFA9/NDUFC2/UQCRQ	50
