gene	degree	betweenness	clustering	module	score
CANT1	24	1469.559838458203	0.2427536231884058	9	-0.5579602740881257
RRAS2	32	456.74909654167334	0.4274193548387097	1	-0.5580894495625977
IFIH1	26	1214.482751145785	0.17846153846153848	2	-0.5584548036698259
MYT1L	31	573.9534507730976	0.2537634408602151	1	-0.5603906412089241
TMEM231	35	64.74062601918574	0.7848739495798319	8	-0.5611475593654607
TBC1D24	26	1199.574589545152	0.31384615384615383	4	-0.5621312217066856
GLRA1	30	691.0461363494596	0.406896551724138	4	-0.5627193708353599
PTCD3	32	435.28534722766034	0.34274193548387094	6	-0.5633825042819214
MAPRE2	30	675.8107280984427	0.2873563218390805	1	-0.5664764893314849
RTEL1	31	535.8023708919364	0.3763440860215054	2	-0.5697988648355596
CLP1	27	1039.462085924926	0.28205128205128205	2	-0.5704113678917495
SCN3A	33	279.152502802118	0.5265151515151515	4	-0.5706812490550722
NELFA	24	1415.7233071405562	0.10869565217391304	1	-0.5712365988342805
BRPF1	28	907.7690442309624	0.4153439153439153	2	-0.5716831501200448
CDK13	23	1532.7197360434257	0.2213438735177866	2	-0.5735890657785744
ALG8	30	642.418632807148	0.5126436781609196	9	-0.5747111264856892
PPA2	29	767.4857891086167	0.3275862068965517	5	-0.5750733166558484
SDHAF1	33	255.4462070511196	0.4375	5	-0.5765273255614068
TRMT1	31	504.8340067955016	0.35698924731182796	6	-0.5774357992467977
PBX1	30	627.6108217983822	0.3103448275862069	1	-0.5783627976264638
PI4KA	28	875.8481676676039	0.23015873015873017	1	-0.5795549782832785
ARX	26	1118.2587060950248	0.23692307692307693	4	-0.5821840752112072
FTL	26	1117.299557274047	0.18769230769230771	1	-0.5824206055172193
CWC27	24	1355.397898619469	0.17753623188405795	2	-0.5861131091585606
IFT27	30	590.232750789962	0.5540229885057472	8	-0.587580393874719
GATAD2B	31	462.93904665005016	0.503225806451613	2	-0.5877672801670015
PIGB	31	456.4911262984589	0.5440860215053764	11	-0.5893573656058271
GTF2IRD1	24	1338.132214560371	0.26811594202898553	1	-0.5903709025736047
GALE	27	958.2145962751132	0.207977207977208	9	-0.5904473551851432
SCLT1	22	1588.8706933203152	0.35064935064935066	8	-0.5909462928897751
SET	31	444.9346985000148	0.2516129032258065	2	-0.5922072313865994
DHX16	25	1200.6120288507234	0.17	2	-0.5930796840736097
PIGL	27	935.7557047494258	0.5669515669515669	11	-0.5959858163384892
NAA10	25	1184.137040696019	0.25333333333333335	2	-0.597142488410694
ALAD	27	921.8442678061474	0.11680911680911682	3	-0.5994164377032815
OPHN1	29	658.712344805305	0.17487684729064035	4	-0.6018973250936874
DUSP6	30	526.0915758993686	0.432183908045977	1	-0.6033978889214011
ACP5	22	1538.0420119799153	0.24242424242424243	1	-0.6034808686393234
SRD5A3	25	1147.1681483159684	0.4133333333333334	9	-0.6062591794145648
MYH2	27	890.737444352011	0.4415954415954416	1	-0.6070875167994015
LHX3	29	633.1943861315572	0.2857142857142857	1	-0.6081901656225976
JMJD1C	27	881.1365903702705	0.31054131054131057	2	-0.6094551294999662
ZNF423	22	1504.2490378251778	0.3246753246753247	8	-0.6118143642794789
C19ORF12	30	467.8640971633004	0.5057471264367815	7	-0.6177570405593239
HMGA2	30	460.5694269252661	0.47126436781609193	2	-0.6195559382339315
TSEN54	27	837.433601761802	0.301994301994302	2	-0.620232478169035
PNPLA2	25	1089.8317834664692	0.35333333333333333	3	-0.6203985784596969
TSHR	25	1087.004671096426	0.27	1	-0.6210957567696648
DLL1	30	448.8362437193356	0.3839080459770115	1	-0.6224493926734267
CEP104	27	820.9179919932915	0.5584045584045584	8	-0.6243052999742474
PIGP	29	564.3223956560581	0.5714285714285714	11	-0.6251743005415404
TULP1	29	562.6692381494887	0.5073891625615764	8	-0.6255819764332926
ATP7B	25	1065.4740680044	0.14333333333333334	1	-0.6264052979238626
PRKG2	27	810.2123966723913	0.15384615384615383	1	-0.6269453467343662
ZIC2	28	678.0241133500286	0.3068783068783069	1	-0.6283392577203195
EXT2	24	1180.7111784941603	0.3768115942028985	12	-0.6291916205050754
MLYCD	31	292.33520900770503	0.4860215053763441	3	-0.6298389347859834
VPS41	25	1048.5061158079675	0.22333333333333336	7	-0.6305896693557423
ANG	24	1174.747682819661	0.23188405797101447	2	-0.6306622446938778
IPO8	27	792.925297650489	0.2507122507122507	2	-0.6312084211731623
SLC25A22	27	788.6878643936585	0.4700854700854701	4	-0.6322533907993797
TINF2	29	532.9883242612129	0.4852216748768473	2	-0.6329014199765328
ARFGEF1	25	1036.7382105164595	0.12333333333333334	1	-0.6334916864138295
SPEN	29	529.8347077297221	0.3103448275862069	2	-0.6336791156447378
SHOC2	31	276.2301322765019	0.4602150537634409	1	-0.6338105173436268
FASTKD2	30	400.2788797123016	0.3563218390804598	6	-0.6344238516067293
ACSL4	26	901.54781349036125	0.28615384615384615	3	-0.6356259318061827
PLPBP	24	1154.2953758461215	0.14130434782608697	3	-0.6357058732959261
PHIP	19	1786.8881550171243	0.17543859649122806	2	-0.6357272166941845
KDM4B	32	138.9962824722696	0.5645161290322581	2	-0.6364486871535073
AMACR	27	769.8505608527088	0.4131054131054131	3	-0.6368987524716605
C2CD3	31	261.22591753580025	0.7655913978494624	8	-0.6375106225061098
BAP1	29	512.3140192457096	0.3275862068965517	2	-0.6379997942693972
TRAPPC4	26	891.9173116252462	0.3476923076923077	7	-0.6380008558048209
NEB	28	637.7225497693042	0.4391534391534392	1	-0.6382778000591369
LETM1	21	1521.956785660222	0.1380952380952381	3	-0.6386518554482394
NCF1	25	1015.155472101624	0.21	1	-0.6388140843672939
GMPPA	27	760.7913546030098	0.33903133903133903	9	-0.6391327924658747
ZFX	23	1260.493290549046	0.20948616600790515	2	-0.640721301203447
CHRNA1	28	627.4493063491616	0.3412698412698412	1	-0.640811226944264
GPAA1	27	751.8869348140504	0.5982905982905983	11	-0.6413286614399885
STAG1	30	372.16325397234743	0.4022988505747126	2	-0.6413572882273504
SLC25A19	25	1002.835803116168	0.3	3	-0.6418521687723052
PIGN	25	999.5378749029428	0.57	11	-0.6426654523341667
PRORP	27	745.4052903623284	0.3247863247863248	6	-0.6429270633898176
POMGNT1	27	744.2286589702352	0.5527065527065527	9	-0.64321722585173
ALG11	29	490.97007915291215	0.49507389162561577	9	-0.6432633035092945
TFE3	26	869.7957495856302	0.18769230769230771	1	-0.6434561300273984
LIPT1	29	487.3550763414452	0.40640394088669946	3	-0.6441547790577491
WWOX	24	1119.3486167715612	0.11594202898550723	3	-0.6443238973577291
TOE1	23	1243.0567403268033	0.23320158102766797	2	-0.6450212309637294
SPRED1	28	606.3743581564046	0.3756613756613757	1	-0.6460084016018318
ACAD8	30	348.7642918127418	0.4689655172413793	3	-0.6471275749221042
SLC26A4	24	1100.7512931456283	0.22463768115942032	1	-0.6489100789304318
CEP41	31	213.6249142335492	0.8408602150537635	8	-0.6492492386950826
IFT56	25	965.4909836478524	0.51	8	-0.6510615650449318
SLC35C1	28	583.089997151349	0.35978835978835977	9	-0.6517504271492409
EXOC8	27	704.2521025717527	0.41025641025641024	7	-0.653075619993948
GLRB	28	575.1522961105801	0.3915343915343915	4	-0.6537078990400905
TIMM22	29	448.5605689277595	0.35714285714285715	5	-0.6537216747359329
EN1	29	448.36092750051785	0.3522167487684729	1	-0.653770907187504
ATP6AP2	24	1080.147852602599	0.34782608695652173	1	-0.6539909777335775
BMP1	28	562.1999439423868	0.3888888888888889	10	-0.6569020058928686
POGZ	28	561.7301549965711	0.3253968253968254	2	-0.657017857907368
ESS2	21	1445.629189100274	0.1619047619047619	1	-0.657474575527369
NUP133	28	557.9540433085056	0.40211640211640215	2	-0.6579490636114039
LZTFL1	27	683.7949912608047	0.6923076923076923	8	-0.6581204333666728
RAB39B	27	683.4669402680009	0.4444444444444444	1	-0.6582013321803066
AMER1	26	808.681228922072	0.27692307692307694	1	-0.658527238867002
TFG	25	934.4927378274092	0.12666666666666668	1	-0.6587058684203694
CAPN1	25	929.9125238483564	0.23666666666666664	1	-0.6598353692760988
FKBP14	21	1429.3935600504374	0.20476190476190476	10	-0.6614783528593807
BICD2	28	540.9376261707894	0.24603174603174605	1	-0.6621453867103682
NAPB	29	405.95467788352374	0.4926108374384236	7	-0.6642284743338697
TNNC2	27	640.1457843193832	0.3931623931623931	1	-0.6688845192407654
ARG1	26	756.8913228982799	0.24615384615384617	3	-0.6712988568393383
PTPN23	23	1127.547621846488	0.18181818181818185	1	-0.6735062861958087
MME	28	494.3416123570151	0.2804232804232804	1	-0.6736361680836698
NAGS	27	617.9990687473562	0.301994301994302	3	-0.6743459964347571
GAA	23	1114.7629628597629	0.18972332015810275	3	-0.6766590391745462
HNRNPH2	27	604.9315537503778	0.36467236467236464	2	-0.6775685029462097
CNKSR2	28	478.3114372909297	0.373015873015873	1	-0.6775892795621818
ZNHIT3	15	2121.489615395775	0.03809523809523809	2	-0.6780302268256961
KCNN3	28	472.46035463373863	0.380952380952381	4	-0.6790321822078802
ZDHHC9	21	1348.4238564125571	0.1380952380952381	1	-0.681445836903882
ADAT3	26	714.6291042382832	0.2953846153846154	6	-0.681720905319999
PIGT	26	714.1085579780809	0.64	11	-0.681849274310844
NKX6-2	25	838.1271318961137	0.36333333333333334	1	-0.6824700494957667
ADCY6	27	583.0845373165906	0.29059829059829057	1	-0.6829560730182522
L1CAM	28	445.9238432209823	0.18253968253968256	1	-0.6855762023095304
SPATA7	29	305.5115273855502	0.5591133004926109	8	-0.6889981957832323
XYLT1	24	933.3748546569866	0.358695652173913	12	-0.6901858427629657
AIPL1	26	680.0282770176563	0.5323076923076924	8	-0.6902536210693894
TCN2	24	931.5840289000672	0.30434782608695654	3	-0.6906274682490573
FUCA1	23	1052.6136414673088	0.17391304347826086	3	-0.6919853344124585
MBD5	25	790.3305970814924	0.26333333333333336	1	-0.6942568846132774
PCYT2	21	1296.4615590903682	0.06666666666666667	1	-0.6942599673264991
CRYAB	27	521.826837510876	0.26495726495726496	1	-0.6980624904622853
ITGB6	27	520.7936334218493	0.39886039886039887	10	-0.6983172831221994
PANK2	24	896.471076198002	0.2391304347826087	1	-0.6992864763883165
SLC19A3	22	1147.724959849175	0.18181818181818185	3	-0.6997347655977805
PCLO	26	620.7725221037382	0.22153846153846157	4	-0.7048663501227166
TNNT1	27	493.01821962007233	0.47293447293447294	1	-0.7051668219867204
ASCC3	22	1124.5427479295183	0.14718614718614717	2	-0.7054516007327116
GPX4	23	994.4977646625232	0.25691699604743085	3	-0.7063169645246486
NUP54	27	487.35796049469656	0.4131054131054131	2	-0.7065626667125346
ALPL	24	856.7909218396774	0.19927536231884055	1	-0.7090717764874332
EPB41L1	28	340.1445728371259	0.25396825396825395	4	-0.7116618343265965
PUS3	26	591.7178448945834	0.4307692307692308	6	-0.7120313609542557
FGF12	26	583.7386064934864	0.3630769230769231	1	-0.7139990761403422
NSUN3	29	199.6367424210604	0.458128078817734	6	-0.7151073821148026
TMEM70	29	192.5228642146956	0.38669950738916253	5	-0.7168616956814595
EDNRB	26	570.4918556331088	0.2092307692307692	1	-0.7172657830018248
CDKN1C	27	436.795814685035	0.32193732193732194	1	-0.7190315136311968
CACNA1I	29	178.6397688929112	0.6354679802955665	4	-0.7202853278780869
MMAB	25	677.5507808107207	0.26666666666666666	3	-0.7220688819499566
NEXMIF	12	2319.494212096407	0.15151515151515152	1	-0.7228143231945878
ARL6IP1	24	793.6517820641933	0.26811594202898553	7	-0.7246421652798741
INPPL1	26	538.224326378646	0.2646153846153846	1	-0.7252230972390791
MPC1	27	409.2891489476599	0.50997150997151	5	-0.7258147780443263
SLC35A2	22	1026.5933629381443	0.10389610389610388	9	-0.7296063486706674
COL12A1	29	139.98643296570677	0.6403940886699507	10	-0.7298174100485362
NFIB	22	1023.2744237882008	0.22510822510822512	2	-0.7304248136216761
NR2F1	28	262.38044754433474	0.3862433862433863	1	-0.7308388086917585
NUS1	23	880.48287461729	0.22529644268774704	9	-0.7344335364710564
KIFBP	23	878.6144218350013	0.13438735177865613	1	-0.7348943051220707
TDP1	26	498.80081087335054	0.4307692307692308	2	-0.7349451090714387
COQ7	26	498.08593798050623	0.3046153846153846	5	-0.7351213998621962
TPK1	23	867.1646441831301	0.2450592885375494	3	-0.737717870508938
AP3B2	25	613.3014847786084	0.32	1	-0.7379130401443489
MAN2C1	22	988.133668544837	0.1341991341991342	9	-0.7390906779895596
PSAP	23	850.9762275212518	0.18972332015810275	3	-0.741710005059009
DLL4	25	597.3472129009798	0.36000000000000004	1	-0.7418474335636815
OPA3	25	597.1808869871322	0.2066666666666667	3	-0.74188845026353
RAB11B	24	722.2260320202447	0.18840579710144925	1	-0.7422560685090057
MED13	27	331.6564734049614	0.4928774928774929	2	-0.7449593363245862
MYO18B	21	1087.5449332354797	0.3761904761904762	1	-0.7457797235558765
FLRT3	24	707.9119578168004	0.19927536231884055	1	-0.7457859819880933
SATB2	26	453.9812882745515	0.37230769230769234	1	-0.7459977999195626
MMADHC	24	705.9416339262997	0.3079710144927536	3	-0.7462718725011921
SNIP1	21	1078.7146395970865	0.20952380952380953	2	-0.7479573126961484
SERAC1	22	952.1623104623428	0.12987012987012986	3	-0.747961372660538
EXOSC5	24	698.3190452038061	0.17753623188405795	2	-0.7481516363122946
IFT74	24	697.2265192036635	0.5833333333333333	8	-0.7484210580156718
ACD	27	315.6290852009747	0.4045584045584046	2	-0.7489117605506818
DBH	25	567.496728993368	0.2866666666666667	1	-0.7492086938174123
DHCR24	20	1193.830845241302	0.1947368421052632	3	-0.7507734509425528
TBL2	22	933.0981365576034	0.2987012987012987	1	-0.7526626815595667
DALRD3	28	165.68977630659307	0.7037037037037037	6	-0.7546831522974391
TNRC6B	26	409.8572230795895	0.37538461538461543	2	-0.756878987921673
KLHL40	25	536.0810423193477	0.36000000000000004	1	-0.756955939938208
SARDH	23	777.5115702546967	0.23320158102766797	3	-0.7598267117517383
ISCA1	28	139.7485661229233	0.5502645502645502	5	-0.7610803685050472
EXT1	23	770.5879905331543	0.4505928853754941	12	-0.7615340968774023
LIPT2	26	388.8962919663765	0.4153846153846154	3	-0.7620480454673544
OCA2	23	765.7857821162427	0.1936758893280633	1	-0.7627183425351595
TSEN2	25	512.4204080749417	0.35333333333333333	2	-0.7627907561167487
AUTS2	21	1016.9387722949862	0.15714285714285714	1	-0.7631915125174362
KCNH1	28	130.47960445470554	0.5238095238095238	4	-0.7633661351054408
ARV1	20	1141.6165508811582	0.13157894736842105	9	-0.7636497249399706
CRTAP	26	378.11366247650943	0.5846153846153846	10	-0.7647070891914067
OTUD5	13	2006.2714632534935	0.23076923076923075	2	-0.7688521273822855
SLC35B2	22	856.919384135292	0.24242424242424243	12	-0.7714486960215351
NFIA	23	728.0227089337492	0.22529644268774704	2	-0.7720308820081336
TPO	24	590.6448728702137	0.2644927536231884	1	-0.7747045594610718
ASPA	20	1094.8725778662554	0.17368421052631575	3	-0.7751769937012092
RMND1	27	209.0529815608393	0.5042735042735043	6	-0.7751938951436006
RLIM	24	588.1188928642572	0.213768115942029	2	-0.7753274772093105
KATNB1	16	1599.2247656082966	0.3	1	-0.7756187299502105
SLC35A1	22	839.6626573415657	0.2207792207792208	9	-0.7757042805356527
VPS13D	20	1092.1562547007395	0.08421052631578947	1	-0.7758468509074268
TMEM106B	24	584.0556821187266	0.2391304347826087	1	-0.7763294828001137
TBX1	24	576.8336406840106	0.22826086956521735	1	-0.7781104698932781
TRAPPC10	23	702.0074629220267	0.32806324110671936	7	-0.7784463557756556
UBE4A	23	698.6606753941606	0.308300395256917	1	-0.7792716882588009
CYFIP2	25	445.2127189894299	0.2333333333333333	1	-0.7793644670134123
XYLT2	23	695.0248702612329	0.4426877470355732	12	-0.7801682937509653
L2HGDH	26	312.1219996669219	0.44	3	-0.7809809226750222
VPS51	25	437.8512729051395	0.43	7	-0.7811798319045808
PI4K2A	20	1064.1036692469693	0.2631578947368421	1	-0.7827647415169846
AHSG	23	684.3342239079175	0.1660079051383399	1	-0.7828046540301126
CUBN	20	1063.2705807933328	0.15789473684210523	3	-0.7829701847835184
IFT81	24	556.753698771755	0.4782608695652174	8	-0.7830622716380471
PIGW	24	555.1368290981211	0.644927536231884	11	-0.7834609987910414
PAM16	25	428.38744792265373	0.3466666666666667	5	-0.7835136526529296
PITX3	25	419.33933741823034	0.3933333333333333	1	-0.7857449563876939
PGAP2	24	544.1330044042613	0.6086956521739131	11	-0.786174590222545
DHCR7	22	788.8971179707203	0.2510822510822511	3	-0.7882232851985724
ASXL2	27	155.89209850112346	0.5413105413105413	2	-0.7883036020660041
PDE10A	24	531.7737963994148	0.34057971014492755	3	-0.7892224251231532
MT-ATP8	27	147.6533239574379	0.4985754985754986	5	-0.7903353200031601
DMPK	21	905.9726026639352	0.11428571428571428	1	-0.7905562566382341
VLDLR	22	779.0496423622608	0.21645021645021648	1	-0.7906517158739509
FAT4	20	1027.6925695500208	0.17894736842105263	1	-0.7917438783987631
MVK	22	774.1147334839253	0.23809523809523808	3	-0.7918686860475102
CCDC22	19	1147.372667335217	0.13450292397660818	1	-0.7934345408262932
KLHL41	24	497.6494645632463	0.3731884057971015	1	-0.7976376350208612
FBXW11	21	876.7849136094735	0.10476190476190476	2	-0.7977540687742066
TMCO1	18	1255.2294104825987	0.09150326797385622	1	-0.7980408943639065
CHMP1A	23	619.5026672230123	0.308300395256917	1	-0.7987924002552378
MAGEL2	23	616.1528911494378	0.2727272727272727	1	-0.7996184697268625
POU3F3	26	231.7196872197706	0.39384615384615385	1	-0.8008084855633519
EIF2B1	20	990.5449930633152	0.12105263157894736	2	-0.8009046336870309
CERT1	21	863.8201369448846	0.1380952380952381	3	-0.8009512395622888
VPS13A	21	851.8193622866976	0.09523809523809525	1	-0.8039106832275476
MED23	25	340.1110072418271	0.5133333333333333	2	-0.805283010099054
DST	10	2226.464926152468	0.06666666666666667	1	-0.8081643520278663
UPB1	20	959.6305495277708	0.13157894736842105	3	-0.8085282710514615
KCNJ13	21	824.8416192023326	0.3857142857142858	8	-0.8105635129946273
NAGA	19	1076.6465780317926	0.23391812865497075	3	-0.8108759046481488
PGM2L1	24	440.5960805813911	0.25362318840579706	3	-0.8117072497428982
STAMBP	23	566.6900214069021	0.2450592885375494	1	-0.8118162303460241
KCNAB2	25	313.436535236953	0.43	4	-0.8118610518878058
FBXL4	22	693.0416533292722	0.3463203463203463	3	-0.8118616631944497
DCC	22	692.2241242498661	0.15584415584415584	1	-0.8120632694510561
LMBRD1	20	936.0844751952528	0.3157894736842105	3	-0.8143348362532791
PTS	21	807.8578088786545	0.23809523809523808	3	-0.8147517951102385
SLC20A2	19	1040.9374242255822	0.04678362573099415	1	-0.8196819385945863
POMK	24	401.8804896228521	0.6159420289855072	9	-0.8212546842771208
TUBGCP6	23	516.2429627278672	0.3399209486166008	1	-0.8242566962735097
RXYLT1	24	375.03533798089296	0.6304347826086957	9	-0.8278748164129666
RPGRIP1	24	369.84965778123393	0.5289855072463768	8	-0.8291536278942295
RFXANK	9	2265.4160124246714	0.1111111111111111	2	-0.8297631427662417
CFL2	22	618.6685238188396	0.34199134199134196	1	-0.8302024031270143
MACF1	21	743.0503125334251	0.10952380952380954	1	-0.8307336079500728
DOHH	23	484.27414924820647	0.1383399209486166	3	-0.8321403458905515
ADNP	24	322.2353082778912	0.36231884057971014	2	-0.840895535314927
IDUA	21	690.0702519576259	0.3	3	-0.8437987232548677
PROKR2	23	435.9706685985482	0.34782608695652173	1	-0.844052196074411
CHKA	16	1317.8645246342717	0.175	1	-0.8450033994005453
NSDHL	21	680.4623754749223	0.23333333333333336	3	-0.8461680677349699
SNAPC4	21	673.5494559893614	0.20952380952380953	2	-0.8478728239996858
MED17	24	290.9432153943913	0.5144927536231885	2	-0.8486123026649068
TREM2	24	284.58976941261557	0.3840579710144928	1	-0.8501790903097779
EFNB1	25	141.77548150900637	0.3933333333333333	1	-0.8541934206303721
PRF1	13	1658.8499248971093	0.14102564102564102	7	-0.8545278025072934
WNK1	19	896.0602565706481	0.09941520467836255	4	-0.8554092835593154
MRAS	24	261.47565472301517	0.3297101449275362	1	-0.8558791323691075
HEXA	22	513.0165728025901	0.30735930735930733	3	-0.8562566376296148
POMGNT2	23	380.5909535521615	0.6403162055335968	9	-0.8577090766963679
CHRND	22	500.8558994354039	0.329004329004329	1	-0.8592555130178172
ZMYND11	13	1635.0426259367548	0.14102564102564102	2	-0.8603987868480482
LRAT	23	367.90188867491935	0.5770750988142292	8	-0.8608382557484379
CNOT2	21	620.860197903563	0.30952380952380953	2	-0.8608662261350074
JPH3	23	366.00085075589294	0.23715415019762845	1	-0.8613070600370878
SPRED2	21	612.4668229004454	0.27142857142857146	1	-0.862936069223526
VAMP1	24	225.06676453983596	0.5	7	-0.8648577243750998
HECW2	9	2121.4456940813525	0.08333333333333333	1	-0.8652668547133496
KLC2	23	347.26291538842094	0.2964426877470356	1	-0.8659279170819671
NDST1	20	726.49886525335	0.5526315789473685	12	-0.8660195668926313
RDH12	24	219.40913967620483	0.6304347826086957	8	-0.8662529194804142
MADD	19	848.9580792337209	0.07602339181286549	1	-0.867024887077424
FOXH1	22	462.9406836338157	0.329004329004329	1	-0.8686055715279468
PQBP1	20	715.4788500488315	0.12105263157894736	1	-0.8687371509750736
ATAD1	21	586.4844230931851	0.3952380952380953	3	-0.8693434429729664
NAE1	20	712.330048067803	0.1368421052631579	2	-0.8695136593540184
VPS4A	22	456.5364933410448	0.3333333333333333	1	-0.8701848729424704
TSHB	21	582.6655037620486	0.29047619047619044	1	-0.8702852052295351
TSEN34	21	581.324323226578	0.3238095238095238	2	-0.8706159462319052
HESX1	21	572.1411104440721	0.37142857142857144	1	-0.8728805667809936
ACY1	21	571.2626898240602	0.19523809523809524	3	-0.8730971891585795
LSS	20	692.9461130452254	0.30526315789473685	3	-0.8742938227471556
TCF20	20	692.6626490554291	0.2421052631578947	2	-0.8743637262102925
COQ5	24	183.97711902994496	0.3731884057971015	5	-0.8749906111741212
ARHGEF2	23	303.32733422108953	0.21343873517786563	1	-0.8767626240961862
GAS1	19	806.6360341986438	0.26900584795321636	1	-0.8774616890045737
TACR3	19	806.3449789915296	0.2456140350877193	1	-0.8775334644951955
LHX4	20	676.8298235108252	0.3157894736842105	1	-0.878268170431246
PCYT1A	17	1052.9090542729932	0.0661764705882353	1	-0.8791382810177981
STIL	22	418.2882056770326	0.3246753246753247	1	-0.8796170684347033
FTO	18	903.5913161762024	0.1111111111111111	1	-0.8847563906797038
EIF2AK1	22	394.8292557618411	0.367965367965368	6	-0.8854021483730867
GM2A	20	637.696660724254	0.20526315789473684	3	-0.887918580009702
LARGE1	22	382.4812183432307	0.6233766233766234	9	-0.8884472285581358
FBLN1	23	247.17815481600084	0.6047430830039526	10	-0.8906092580038153
CASP2	20	615.0509535811963	0.2	1	-0.8935031107136517
CTNND2	21	486.58068942035015	0.24761904761904763	4	-0.8939801418674056
DIS3L2	20	609.8880567936077	0.2263157894736842	2	-0.8947763037055716
SGCE	20	609.4897453544252	0.2578947368421053	1	-0.8948745290534399
RTTN	19	729.2402374761517	0.16959064327485382	1	-0.8965478319288369
PDE2A	21	474.7129859588832	0.43809523809523815	3	-0.8969067695919124
MAPK8IP3	20	601.0494003582585	0.2157894736842105	1	-0.8969559551482515
NECAP1	23	219.9816015562622	0.5335968379446641	1	-0.8973160473198282
SLC3A1	17	974.2263121902132	0.19117647058823528	3	-0.8985417903123598
PCGF2	23	213.34167565558013	0.383399209486166	2	-0.8989534821691822
MSL3	22	329.205330501167	0.4415584415584416	2	-0.9015852961642692
PLAA	21	440.89852320369175	0.2571428571428572	1	-0.9052455644151874
CDK19	21	439.3386634831218	0.5142857142857143	2	-0.9056302326637145
SMS	20	564.5908538714751	0.18421052631578944	3	-0.9059467926165015
BCORL1	22	303.0910079289412	0.5281385281385281	2	-0.9080252026461539
BSND	17	931.2215537557256	0.16176470588235295	1	-0.9091469523581369
FEZF1	23	169.4957633324631	0.43083003952569165	1	-0.9097660764531369
MINPP1	19	672.3167908237347	0.1871345029239766	1	-0.9105854035355387
SIAH1	20	541.7312500862679	0.2	1	-0.911584071170541
DDR2	22	287.1820052563711	0.47619047619047616	1	-0.9119484324809716
INPP5E	21	412.9082043552389	0.3952380952380953	1	-0.912148099806777
FTH1	20	539.2864178293128	0.18947368421052632	1	-0.9121869775279676
TMEM107	22	284.51245271664385	0.6883116883116883	8	-0.9126067558457371
KBTBD13	22	283.9831172835521	0.47619047619047616	1	-0.9127372922851654
CELF2	14	1293.9433475277935	0.16483516483516483	1	-0.9133110654912227
RIN2	16	1040.4259274507026	0.1	10	-0.9134209742921009
B3GALT6	21	389.989856306627	0.4809523809523809	12	-0.9177998649538202
SEPSECS	19	633.3710357743475	0.23976608187134504	2	-0.9201895975440478
CHD2	22	253.24484914422337	0.48051948051948057	2	-0.9203174840241964
DUOX2	17	881.803901425388	0.4044117647058824	1	-0.9213335621651302
SLC2A3	21	372.3746281960657	0.3190476190476191	1	-0.9221438574650307
VPS13B	17	866.7257637289661	0.07352941176470588	1	-0.9250518970527145
INTS1	19	612.4511633731836	0.18128654970760233	1	-0.9253485298312574
COL13A1	23	98.65522345271567	0.766798418972332	10	-0.927235664289086
B4GAT1	22	222.26444928178452	0.7012987012987013	9	-0.927957386508119
GET4	19	600.0884646341756	0.1871345029239766	1	-0.92839722556222
DRG1	21	338.2275771990423	0.3142857142857143	6	-0.9305646700074499
TEFM	23	83.01863116778101	0.5019762845849802	6	-0.93109171652754
ATP10A	17	841.5645812796614	0.36764705882352944	1	-0.9312567549998818
SCAF4	17	841.3121563247688	0.13970588235294118	1	-0.9313190041008763
PGAP3	21	334.58447279654484	0.6523809523809524	11	-0.9314630755315043
LMOD3	21	330.30277216970734	0.5333333333333333	1	-0.9325189616853189
RNF113A	18	708.5170980226432	0.22875816993464052	2	-0.9328625484581115
ABCC9	19	567.6928877468526	0.2222222222222222	4	-0.9363861169073455
REPS1	20	440.4601873071582	0.4263157894736842	1	-0.9365579594195963
ARPC5	19	562.8168638005071	0.2923976608187135	1	-0.9375885657984109
GEMIN4	20	430.9948578724644	0.3368421052631579	2	-0.9388921511724582
CBY1	18	676.9228048847226	0.32026143790849676	8	-0.9406538397162603
GJA5	20	412.7776825618256	0.21052631578947367	4	-0.9433845865033056
SLC25A12	21	285.8590102058618	0.2761904761904762	5	-0.9434789883128035
SPR	20	410.0048645486426	0.2157894736842105	3	-0.9440683755867404
ADARB1	19	530.3333005209745	0.17543859649122806	1	-0.9455991549737573
SAMHD1	16	903.5082478895416	0.2	2	-0.9471854745831532
ANKLE2	16	900.2323612751338	0.275	1	-0.9479933225900734
CHRNE	19	510.0525811885747	0.3976608187134502	1	-0.9506004693109293
RAP1GDS1	18	632.7590058284505	0.16993464052287582	1	-0.9515448262628396
RAB18	18	631.0745716339201	0.27450980392156865	1	-0.9519602151230202
COX20	21	250.47988018015184	0.5714285714285714	5	-0.9522036369475084
CLIP2	20	365.056997578635	0.3684210526315789	1	-0.9551527167197135
SLC9A6	19	489.61600981958134	0.2456140350877193	4	-0.9556402174438814
COLQ	19	485.3967820073927	0.3976608187134502	1	-0.9566806975276023
TAMM41	17	729.980066916269	0.11029411764705882	3	-0.9587739856436914
LAMB2	22	94.20376725494356	0.5757575757575758	10	-0.9595377123610425
MTX2	19	472.85716915527314	0.21052631578947367	5	-0.959773021054791
OTUD7A	17	725.1645139545955	0.13970588235294118	1	-0.9599615221247153
UBAP2L	20	341.3902054879595	0.3263157894736842	2	-0.9609890514501522
HEXB	19	467.3557430338005	0.30409356725146197	3	-0.9611296968652125
BBIP1	22	86.82039374167034	0.7792207792207793	8	-0.9613584846523703
HTRA1	17	719.1608917796502	0.18382352941176472	1	-0.9614420416845194
