gene	degree	betweenness	clustering	module
POLA1	70	0.0013327484098081392	0.22650103519668735	4
EXT1	23	3.3089338212587583e-4	0.4505928853754941	13
BMP2	69	9.481003638960909e-4	0.30477408354646207	2
B3GALT6	21	1.6802549985278322e-4	0.4809523809523809	13
EDNRB	26	2.4458274434584047e-4	0.20923076923076922	2
UQCRQ	82	0.0011032141905992544	0.48389039445950016	6
SDHAF1	33	1.1018500217679294e-4	0.4375	6
ITM2B	8	2.9593444720054103e-5	0.4642857142857143	1
SUCLA2	98	0.001282470256258772	0.3000210393435725	6
NRCAM	40	6.398030118858105e-4	0.2923076923076923	5
HNRNPK	63	0.0011880773330463063	0.2590885816692268	1
DHX16	25	5.170529697950544e-4	0.17	1
EXOSC1	13	3.5558287594009914e-5	0.44871794871794873	1
GALT	11	2.1074422381696613e-5	0.509090909090909	10
PTCHD1	14	1.7626025410301784e-4	0.16483516483516483	2
CEP104	27	3.5360368927304e-4	0.5584045584045584	9
PHKB	6	7.225490233339735e-6	0.6666666666666667	3
PDHA1	97	0.0022570937884505366	0.27835051546391754	6
MTHFR	55	0.0019523940103948773	0.13872053872053872	3
NUDT2	8	1.4159237510483262e-5	0.6785714285714286	3
XPA	44	2.9016881746739823e-4	0.5179704016913319	4
SVBP	8	4.2072158945175984e-5	0.39285714285714285	1
PRNP	67	0.001313144171553425	0.15332428765264586	1
KATNB1	16	6.820111666104226e-4	0.3	1
GATAD2B	28	1.9033807363997576e-4	0.46825396825396826	4
ITPA	53	0.001651615697851378	0.1632801161103048	3
BCOR	51	4.515874013069773e-4	0.3607843137254902	4
PIGO	36	0.00086574999283443475	0.373015873015873	12
CRLS1	31	5.168331803967168e-4	0.3010752688172043	6
CNKSR2	28	2.048887873151137e-4	0.373015873015873	2
ATAD3A	36	3.459273430081438e-4	0.25555555555555554	3
RPGRIP1L	65	0.0014520524384762311	0.3918269230769231	9
FRMPD4	13	1.0237204958531921e-4	0.12820512820512822	5
FLRT3	24	3.0324427528233934e-4	0.19927536231884058	2
FRA10AC1	4	5.981589118414574e-6	0	1
WBP4	10	5.59338699408014e-5	0.26666666666666666	1
SEMA4A	18	2.1338762810402912e-4	0.32026143790849676	9
NMNAT1	32	0.0011494157246692736	0.23588709677419356	9
CHD3	73	0.00122640359726988	0.3047945205479452	4
LINGO1	19	1.6051522080637494e-4	0.26900584795321636	2
PUS1	47	2.890370556513841e-4	0.39315448658649393	7
EXOSC9	17	2.1748957661520428e-4	0.29411764705882354	1
CARS1	83	0.0016025551874994859	0.31119600352630034	7
SMN1	39	7.949710908419223e-4	0.27395411605937925	1
ST3GAL5	14	1.098350329753733e-4	0.21978021978021978	3
B4GALT1	33	9.71844284112804e-4	0.13446969696969696	10
GLDC	48	0.001093012561861559	0.19680851063829788	3
CERT1	21	3.7001586292693115e-4	0.1380952380952381	3
CUBN	20	4.560744853242817e-4	0.15789473684210525	3
MPV17	47	7.043434411533839e-4	0.2590194264569843	3
ATP8A2	10	2.898686988988566e-4	0.2222222222222222	3
MIPEP	15	5.1678918374216364e-5	0.39999999999999997	6
CASK	43	0.0011159110815985103	0.13842746400885936	5
SKI	7	2.925053978803437e-5	0.2857142857142857	4
ADAMTSL2	6	6.709029878811507e-5	0.33333333333333337	11
GABRD	62	9.844300057840298e-4	0.3654151242728715	5
SACS	35	7.060058913704138e-4	0.17142857142857143	1
TCEAL1	6	3.159758868514216e-5	0.06666666666666667	2
BRCA2	75	7.175322661038515e-4	0.3668468468468469	4
ATP6AP2	24	4.6350082910858365e-4	0.34782608695652173	3
PRDM13	7	2.336052005341429e-5	0.14285714285714285	4
CAMKMT	30	5.411531920979811e-4	0.2689655172413793	4
CHEK2	95	0.0016600885930594706	0.277043673012318	4
NELFA	24	6.14189088958997e-4	0.10869565217391304	1
AGRN	65	0.002549103341025402	0.19807692307692307	11
KCNA1	90	0.0012677282458026004	0.3038701622971286	5
HIVEP2	4	2.539977981914426e-6	0	4
NSD2	56	0.0012782262825445762	0.2694805194805195	4
CWC27	24	5.868484956940247e-4	0.17753623188405795	1
TREM2	24	1.2206380895056852e-4	0.3840579710144928	2
DNAJC19	32	2.958819822773738e-4	0.23790322580645162	6
CDKL5	53	9.753813232780714e-4	0.27503628447024675	5
UBE3B	17	2.949433682736115e-4	0.07352941176470588	1
GJB1	34	5.568329582714192e-4	0.2281639928698752	2
HLA-DQB1	17	1.0549245199293692e-4	0.41911764705882354	1
PODXL	11	5.654317307664564e-5	0.21818181818181817	2
NOP56	78	0.004075297119496722	0.1441891441891442	7
DNM2	71	0.002357245535293249	0.1517102615694165	2
SIM1	13	6.743128870278928e-5	0.3076923076923077	2
NFIB	22	4.386850719536721e-4	0.22510822510822512	1
SEMA5A	25	6.070125166173828e-4	0.14333333333333334	2
OPTN	47	7.099312340550998e-4	0.3691026827012026	1
HADHA	64	0.0012840067328841003	0.3253968253968254	3
MICU1	13	1.795852179864103e-4	0.1923076923076923	3
ARFGEF2	39	0.0012086557312689357	0.13630229419703105	1
TRAPPC9	30	4.8218106384404267e-4	0.3011494252873563	8
TAF2	20	6.272634107005566e-5	0.4947368421052632	4
TUBB2A	54	0.0012916117906176044	0.23619846261355695	1
CDK8	38	2.203640782953092e-4	0.40825035561877665	4
ERCC2	60	9.264932536168075e-4	0.315819209039548	4
PAX3	51	6.959676419813196e-4	0.2988235294117647	2
TNR	11	5.556946382461769e-5	0.32727272727272727	11
AQP4	62	8.768310198388556e-4	0.2998413537810682	5
FTL	26	4.7835101983181996e-4	0.18769230769230771	1
REEP2	37	6.552654240656705e-4	0.44894894894894893	8
ZNF526	5	1.1092589868672443e-4	0	16
BRPF1	25	3.6081719868991856e-4	0.37333333333333335	4
TRIP12	71	0.0026034045416342528	0.14929577464788732	1
SLC31A1	12	6.6427560209065693e-05	0.3939393939393939	1
ELOVL4	8	2.1639928837576165e-4	0.14285714285714285	3
AIPL1	26	2.92225222301225e-4	0.5323076923076924	9
TH	70	0.0012872195319147035	0.2616977225672878	2
LCA5	38	5.389946693951477e-4	0.41251778093883357	9
HSPD1	125	0.00635102677210421	0.16864516129032256	3
GARS1	83	0.0031686551303759932	0.26976197472818103	7
MKS1	60	9.501764547801348e-4	0.47062146892655365	9
PDX1	12	1.7763410306992056e-5	0.5303030303030303	2
PTPA	81	0.0031158216570686876	0.1873456790123457	1
TBP	103	0.0030298321128855404	0.19284218541785647	4
LIPT1	29	2.0910487840013447e-4	0.40640394088669946	3
MAG	53	0.0012989939127007668	0.22859216255442671	2
SUCLG1	132	0.003088731589971198	0.2526023594725885	6
FDX2	38	1.8852703215961722e-4	0.3584637268847795	6
BBS10	78	0.0038727105224577395	0.23676323676323674	9
CDON	16	6.827451426407694e-5	0.43333333333333335	2
ARL13B	74	0.0040091242239855135	0.28841169937060346	9
LARS1	74	0.0012945037910969794	0.35653461680858944	7
RFT1	10	1.3828989110109216e-4	0.2888888888888889	10
PIGA	39	0.0014958240397256824	0.2968960863697706	12
RNF216	10	1.4034411270922342e-4	0.08888888888888889	1
STT3A	29	4.551808045363905e-4	0.31773399014778325	10
ATP10A	17	3.6129923839595287e-4	0.36764705882352944	1
SLC30A10	14	1.7004194167146146e-4	0.19780219780219782	1
ASAH1	19	1.1801094559936663e-4	0.38011695906432746	3
ZFX	23	5.420203208239269e-4	0.20948616600790515	4
STAG1	30	1.6108279371682434e-4	0.4022988505747126	4
SPOP	31	6.416220417483103e-4	0.26666666666666666	4
PC	64	0.0010387303095664786	0.28869047619047616	3
BCKDK	18	1.8782069633734139e-4	0.37254901960784315	3
RPS6KA3	34	5.958627283353239e-4	0.31194295900178254	1
PHKA2	15	1.715197033746671e-4	0.2095238095238095	3
PPP3CA	42	5.727638026676913e-4	0.19163763066202089	1
CHST3	15	2.218173014669375e-4	0.37142857142857144	13
SLC35B2	22	3.677619074684913e-4	0.24242424242424243	13
GPC3	36	0.0010097852057959764	0.2857142857142857	13
EXT2	24	5.083020960332273e-4	0.3768115942028985	13
PPP1CB	68	0.002368470289043748	0.14618086040386305	1
SEC31A	33	5.777579632420668e-4	0.2727272727272727	8
ABHD12	7	4.644086125510915e-5	0.2857142857142857	8
ASH1L	44	2.504652802446303e-4	0.46511627906976744	4
SIN3A	87	0.0012413876372187045	0.28201015771184174	4
LYST	16	2.6432827420993935e-4	0.14166666666666666	8
ARL6	13	7.984803376564227e-5	0.5641025641025641	9
STIL	22	1.7954835334012067e-4	0.3246753246753247	1
VAMP1	24	9.652767387913719e-5	0.5	8
CLCN4	16	2.7213573963146405e-4	0.19166666666666668	5
ALG13	54	0.0030201667941469144	0.19147449336128583	10
STAMBP	23	2.4305508444397023e-4	0.2450592885375494	1
KCNQ3	54	2.719504988379e-4	0.40391334730957373	5
CAMK2B	76	0.0012360491235231252	0.21263157894736842	5
IQSEC2	38	7.637106971857108e-4	0.22617354196301565	5
NEU1	16	2.3387376493828142e-4	0.19166666666666668	3
PSAP	23	3.656514844590852e-4	0.18972332015810275	3
CHCHD2	54	0.0015525243290674831	0.2620545073375262	3
SMARCD1	44	2.022129129171197e-4	0.5010570824524313	4
COL2A1	47	8.283563229974781e-4	0.3848288621646624	11
CNP	18	7.191155701768482e-5	0.4313725490196078	2
SNAI2	65	7.036808254531158e-4	0.3548076923076923	2
SUOX	35	7.143441948759553e-4	0.09579831932773109	3
CDK10	3	1.2960842854413582e-5	0	3
SQSTM1	75	0.002542767567197784	0.23927927927927928	1
FZR1	20	1.1058980849037149e-4	0.3263157894736842	1
NDE1	29	5.068107110939006e-4	0.19458128078817732	1
C19ORF12	30	2.008560999010418e-4	0.5057471264367815	8
SLC33A1	40	6.286967906539281e-4	0.5102564102564102	8
ABHD16A	6	6.10480218004034e-5	0.2	8
VLDLR	22	3.3537561802659795e-4	0.21645021645021648	2
TBR1	48	4.89412056059483e-4	0.30319148936170215	2
DYNC1I2	38	7.241290742112003e-4	0.22475106685633	1
EDN1	49	6.992379220373708e-4	0.2653061224489796	2
CLTRN	10	6.418007624719177e-5	0.37777777777777777	3
CPT1C	31	5.295614076516809e-4	0.3096774193548387	3
CD59	43	0.0011750918526648795	0.31672203765227025	8
RAB27A	19	1.3842029933376824e-4	0.2982456140350877	8
SOX10	89	0.002680132580390296	0.1905005107252298	2
KIF7	43	6.12596997637437e-4	0.47840531561461797	9
NDUFAF6	64	5.701081824997282e-4	0.5034722222222222	6
USP8	35	5.323909866942511e-4	0.19663865546218487	1
NRROS	2	5.692548250790523e-6	0	9
DEAF1	10	1.2905855470345156e-4	0.044444444444444446	4
BCAS3	13	1.912139931033019e-4	0.012820512820512822	1
GRIN2A	92	0.0012325580152501266	0.30745341614906835	5
ZNF148	11	5.2928462265255356e-5	0.2909090909090909	4
CIT	18	1.4960521037050986e-4	0.2679738562091503	1
WASF1	20	1.0733526383407304e-4	0.29473684210526313	2
SIL1	47	0.0011317467395803556	0.24791859389454207	7
ALDOA	58	6.93105089211879e-4	0.29703569267997576	3
ADNP	24	1.4094468748706258e-4	0.36231884057971014	4
WDR4	31	6.503224554534556e-4	0.2129032258064516	7
LAMA1	39	4.193968224518805e-4	0.291497975708502	11
AIMP1	50	5.366688711515259e-4	0.49306122448979595	7
COL13A1	23	4.247834321717824e-5	0.766798418972332	11
INS	216	0.017689297379546127	0.11248923341946598	2
KAT6A	48	4.4516419807231155e-4	0.49645390070921985	4
ATP5F1A	153	0.004827056706601286	0.24441004471964226	6
JMJD1C	27	3.776992903059055e-4	0.31054131054131057	4
TPM2	31	2.6288912088851516e-4	0.4236559139784946	2
MED13	27	1.442168870957995e-4	0.4928774928774929	4
DYRK1A	50	0.00176545975789512	0.18122448979591838	1
KDM5A	56	6.931782303415771e-4	0.37597402597402596	4
SPATA7	29	1.30998873197558e-4	0.5591133004926109	9
PRMT7	10	8.397941641296071e-6	0.4666666666666667	4
WAC	8	9.293530059332816e-5	0.25	4
RREB1	8	6.0754518216859156e-5	0.35714285714285715	2
SEPSECS	19	2.7271875396162493e-4	0.23976608187134504	1
EFEMP1	11	8.642248992500415e-5	0.34545454545454546	11
LRRK1	15	1.649723707737304e-4	0.3238095238095238	1
PAFAH1B1	61	0.0018687785765903629	0.146448087431694	1
DIAPH1	16	1.631886720496654e-4	0.31666666666666665	2
MYO5A	50	0.0014501045154663031	0.15183673469387757	2
PLAA	21	1.9026822871942236e-4	0.2571428571428572	1
KDM1A	101	0.001982912228486616	0.2954455445544555	4
CCDC22	19	4.901067984592618e-4	0.13450292397660818	1
DDX3X	75	0.0021180437630086294	0.1974774774774775	1
FAT4	20	4.406781842601135e-4	0.17894736842105263	1
CAMK2A	102	0.0021371740189498676	0.2199572898466317	5
CDC42	153	0.009884438137220626	0.12418300653594772	2
CUL4B	62	0.0014360997029675253	0.21787414066631414	4
ACY1	21	2.459430876893588e-4	0.19523809523809524	3
FBXO28	6	2.2130283696017927e-5	0.13333333333333333	4
PSPH	29	5.282192516902982e-4	0.23891625615763545	3
CAMSAP1	14	1.795126099223827e-4	0.10989010989010989	1
WDR62	32	9.461325711110206e-4	0.16129032258064516	1
NTNG2	11	5.74128820986997e-5	0.16363636363636364	2
CHD8	94	0.0020065563609271446	0.2658430565088081	4
NBEA	11	5.523318637304846e-5	0.21818181818181817	5
CTNNA2	28	4.2262798846935234e-4	0.16402116402116404	2
PDP1	29	4.886225395496673e-4	0.29064039408866993	3
MBTPS2	15	1.5993644489987194e-4	0.2285714285714286	11
LSS	20	2.983337297974916e-4	0.30526315789473685	3
ALG3	36	6.284464884946495e-4	0.373015873015873	10
AASS	15	5.9910818631633124e-5	0.30476190476190473	3
PYCR1	34	8.123782080807073e-4	0.1925133689839572	3
WDR19	48	0.0011628590740081352	0.5044326241134751	9
MOCS2	36	9.22850031666994e-4	0.24920634920634918	3
ASXL2	27	6.814073594632926e-5	0.5413105413105413	4
NRXN1	89	0.0020273165628882585	0.24897854954034732	5
TCTN1	35	1.7578608818345174e-4	0.7394957983193278	9
CRPPA	36	0.001005683212489479	0.319047619047619	10
NEDD4L	58	0.0022425431935466254	0.11131276467029644	1
ADGRV1	12	2.1269841688530282e-4	0.16666666666666666	5
CACNA1I	29	7.680253464582009e-5	0.6354679802955665	5
COLQ	19	2.087441065388399e-4	0.39766081871345027	2
PREPL	14	1.9062423507224416e-4	0.19780219780219782	10
CCDC88C	7	4.483617362720883e-5	0.2380952380952381	1
CHD2	19	9.796661018611487e-5	0.43859649122807015	4
ZMYND11	13	6.989444731681688e-4	0.14102564102564102	4
SETD5	35	6.513025499694985e-4	0.3142857142857143	4
ALAD	27	3.989923836677658e-4	0.11680911680911682	3
NADK2	7	3.814233465643814e-5	0.047619047619047616	3
ABAT	35	2.800301710225101e-4	0.30420168067226894	3
SLC25A19	25	4.298589078243027e-4	0.3	3
EXOSC8	15	7.928874888990146e-5	0.38095238095238093	1
QRICH1	8	6.145349237616356e-5	0.03571428571428571	2
SLC25A26	5	7.79161368746865e-6	0.1	6
LYRM7	32	2.0659568080298857e-4	0.34274193548387094	6
TRPS1	14	3.1905696254547666e-4	0.06593406593406594	2
BICRA	20	1.0644606122348485e-4	0.46315789473684216	4
CTNS	9	1.4411762365026357e-4	0.1111111111111111	3
KIF2A	36	3.0794441990853225e-4	0.33650793650793653	1
TMEM237	39	1.401315356349458e-4	0.6882591093117408	9
MMACHC	19	1.4925152546688036e-4	0.43274853801169594	3
ROBO3	14	2.44491384257465e-4	0.07692307692307693	2
ALDH7A1	56	0.0016640680309326127	0.18181818181818182	3
GIGYF2	41	7.219918714157026e-4	0.29878048780487804	1
CEP19	14	3.8931760789152344e-4	0.3626373626373626	9
CPLANE1	35	2.446188990836928e-4	0.7260504201680673	9
TDP2	12	6.57248475915798e-5	0.16666666666666666	4
AMACR	27	3.320208389671634e-4	0.4131054131054131	3
SETD2	102	0.0020526658050116706	0.29237041351193943	4
TET3	15	4.394582909781099e-5	0.5333333333333333	4
FOXE1	19	1.5108241367936594e-4	0.3333333333333333	2
FOXH1	22	2.0033140180459187e-4	0.329004329004329	2
PRKAR1B	31	7.036571284828558e-4	0.16774193548387098	2
UFM1	18	2.110484156725519e-4	0.14379084967320263	1
IDH1	112	0.004044423961096862	0.222007722007722	1
TRIM2	5	7.668096961374304e-6	0.1	1
PARN	31	5.302398121607501e-4	0.2064516129032258	1
UBAP2L	20	1.461370691084044e-4	0.3263157894736842	4
SNRPN	41	0.00110866617912608	0.18902439024390244	1
SOS1	71	8.226015929985702e-4	0.30543259557344066	2
GLI2	71	0.0025042739607361105	0.2124748490945674	2
TRPV6	15	1.9099197381590416e-4	0.2095238095238095	3
CASZ1	5	1.548562954058947e-5	0.1	1
FBXO11	18	2.4359482510959984e-4	0.1503267973856209	1
AP1G1	48	0.0015279000173791719	0.24202127659574468	1
DPAGT1	47	9.378512170956481e-4	0.2913968547641073	10
FOXP2	32	3.38297620572232e-4	0.2721774193548387	2
SLC25A12	21	1.2271018263697e-4	0.2761904761904762	6
NDUFA11	83	5.763126511057124e-4	0.5559800176315016	6
FHL1	16	1.4939977044370773e-4	0.20833333333333334	1
SLC12A5	67	8.939755312288781e-4	0.34328358208955223	5
IGF2	69	0.001318462554855907	0.28985507246376807	2
CHD7	81	0.0021797253655612414	0.22901234567901235	4
NCAPG2	33	2.8834538734699206e-4	0.32765151515151514	1
TMEM63A	8	9.41613378068143e-5	0.07142857142857142	3
CLCN7	13	1.9496388667366308e-4	0.1923076923076923	2
RPGRIP1	24	1.5837877566449407e-4	0.5289855072463768	9
TARS1	53	4.914955329162776e-4	0.5159651669085631	7
NAGA	19	4.609025461525959e-4	0.23391812865497075	3
HLCS	26	3.7150300853442173e-4	0.1476923076923077	3
MBD5	25	3.422711279252225e-4	0.26333333333333336	1
RELN	68	0.0013110383666774647	0.21422300263388938	2
GDI1	36	0.0013917435089542095	0.09841269841269842	1
MECP2	89	0.002504761302859462	0.2093973442288049	1
NFIX	11	4.431480579265931e-5	0.36363636363636365	1
SMARCA4	148	0.003317106432980778	0.252160323588895	4
ATCAY	18	1.7088724805560212e-4	0.07189542483660132	1
GABRA1	79	0.0013604363011377593	0.34339500162284975	5
SCN9A	47	5.556005656927749e-4	0.35245143385753935	5
SCN4A	46	8.654156694487865e-4	0.29758454106280197	5
EARS2	82	0.0018852600402866995	0.30924420355314663	7
SCN1B	50	4.168500728016332e-4	0.39673469387755106	5
TBC1D23	13	2.931450781530171e-4	0.11538461538461538	1
CHMP1A	23	2.658963162647664e-4	0.308300395256917	1
DNAJC30	11	2.0486769360339682e-4	0.34545454545454546	1
PAX1	18	7.32614052274779e-5	0.28104575163398693	2
CD96	2	3.463206604642119e-6	0	10
NAA60	8	6.973430295010513e-5	0.10714285714285714	1
NSD1	54	6.30435932860275e-4	0.3724668064290706	4
ZNF142	6	5.065183323035085e-5	0.13333333333333333	1
PHF21A	45	5.085664965798588e-4	0.2797979797979798	4
SMS	20	2.4152029762656733e-4	0.18421052631578946	3
KIF26A	12	6.081925347800671e-5	0.42424242424242425	1
KIF5C	61	0.0011092569519472076	0.19890710382513663	1
TMEM165	18	2.4664901242375716e-4	0.17647058823529413	8
WDR45B	7	1.2747591181003565e-4	0	1
COL25A1	19	1.4825546917466667e-4	0.6432748538011697	11
LAMB2	22	4.031372702814537e-5	0.5757575757575758	11
P4HTM	5	4.185038509027989e-5	0.2	3
GLYCTK	30	3.5313905838465094e-4	0.20919540229885056	3
SOX5	29	4.917754994162021e-4	0.25123152709359603	2
SATB1	18	3.902907408514012e-5	0.39215686274509803	2
CTU2	12	8.809871985948717e-5	0.30303030303030304	7
TSEN34	21	2.5004194503549767e-4	0.3238095238095238	1
COG6	38	5.695794437721864e-4	0.4452347083926031	8
KMT2B	79	0.0013010912603297522	0.38169425511197663	4
PNPT1	61	0.001154672297781314	0.21639344262295082	7
TKT	58	8.846603928477865e-4	0.2595281306715063	3
TMEM67	59	0.00113311671474821	0.4436002337814144	9
FGFR1	94	0.002333498698468192	0.293983070235644	2
GRIK2	50	3.9008103446155283e-4	0.3583673469387755	5
DBH	25	2.433220042796828e-4	0.2866666666666667	2
TCF4	30	6.540033516468177e-4	0.3586206896551724	2
MYT1L	31	2.461353330643042e-4	0.2537634408602151	2
SATB2	26	1.944191312024533e-4	0.37230769230769234	2
IFT27	30	2.5308372726582545e-4	0.5540229885057472	9
C12ORF57	2	1.905021584606641e-6	0	6
DDC	34	4.889353902770353e-4	0.249554367201426	2
MTO1	51	2.9442749430001107e-4	0.43137254901960786	7
CPE	12	2.030866416401801e-4	0.16666666666666666	5
PAX6	103	0.0024869171117893408	0.21854178564629737	2
CC2D2A	55	8.352869297540488e-4	0.4781144781144781	9
IFT74	24	2.989080846387297e-4	0.5833333333333333	9
TRPM3	8	2.5467778912309006e-5	0.4642857142857143	5
ATP2B1	27	9.37359851173446e-4	0.14245014245014245	5
POLD1	73	0.0011599558321792286	0.3230593607305936	4
TRPV4	33	9.139331460224856e-4	0.14772727272727273	5
SGCE	20	2.621182578885814e-4	0.2578947368421053	1
TAF6	36	2.3158817591542203e-4	0.3746031746031746	4
CEP85L	2	2.537073885774445e-6	0	8
DDHD2	50	0.0012733559604052773	0.42612244897959184	8
PPT1	26	0.0013220442605657492	0.07692307692307693	3
DHFR	53	0.0025514615630864964	0.1560232220609579	3
HK1	42	8.797559276465562e-4	0.26713124274099886	3
SYNGAP1	78	0.001503804728118016	0.1968031968031968	5
PMS1	36	3.95357819033394e-4	0.6206349206349207	4
ZNF469	16	2.387120842150265e-4	0.2916666666666667	11
FBP1	39	5.406444359053651e-4	0.3508771929824562	3
PUM1	43	0.0010837460433405688	0.16389811738648946	1
AFF3	7	6.5160089205244e-5	0.047619047619047616	1
KLC2	23	1.493371834193053e-4	0.2964426877470356	1
PNPLA6	50	0.0011108713384135316	0.3746938775510204	8
HRAS	215	0.010357745860774599	0.147228863290589	2
JAM2	9	7.25080563099609e-5	0.16666666666666666	2
REPS1	20	1.8881986729070554e-4	0.4263157894736842	1
NDUFS1	122	0.0012683346595887641	0.4015716027638531	6
TAMM41	17	3.132462603489966e-4	0.11029411764705882	3
SLC4A10	10	1.2465779558851946e-4	0.2888888888888889	5
KIF5A	104	0.0043492271190479215	0.18876026885735625	8
PCDH12	1	0	0	21
GNE	35	9.797151484513898e-4	0.14285714285714285	10
GABRG2	79	0.00100928745608867	0.3343070431678027	5
FGFRL1	13	9.04539610326672e-5	0.20512820512820515	2
CCNF	29	5.461498579239169e-4	0.2413793103448276	1
COX20	21	1.0686410494998577e-4	0.5714285714285714	6
TOMM40	78	0.0018798306756107118	0.24875124875124874	3
VPS53	37	0.001062745951842728	0.2567567567567568	8
SYNJ1	77	0.002253785039651916	0.1883116883116883	2
CHRNA7	31	6.708753769921216e-4	0.1935483870967742	2
TRIM32	41	0.0015696709974792127	0.2134146341463415	9
GDNF	58	6.732865053529528e-4	0.3139745916515427	2
FGF12	26	2.5031603204208924e-4	0.3630769230769231	2
TBL1XR1	45	0.0010435691996106254	0.23535353535353537	4
PBX1	30	2.7117865769222274e-4	0.3103448275862069	2
KBTBD13	22	1.2176791735070878e-4	0.47619047619047616	2
BUD23	24	7.557451703318562e-4	0.13768115942028986	7
RUSC2	4	1.061058015413883e-6	0.5	8
EIF2B4	13	8.595422393975624e-5	0.3333333333333333	1
TNRC6B	26	1.766539033392849e-4	0.37538461538461543	4
BDNF	147	0.005261165611549911	0.19271270151896375	2
NFU1	46	3.3847947959119665e-4	0.38260869565217387	6
ZC4H2	14	3.2702846875197364e-4	0.0879120879120879	1
PACS2	16	2.706595411911115e-4	0.125	1
DDOST	47	0.0014728491681598318	0.21924144310823312	10
RAB3GAP1	29	8.413529977714806e-4	0.18472906403940886	1
HYCC1	11	1.0855372898212197e-4	0.09090909090909091	2
BCS1L	76	9.315356188861988e-4	0.37894736842105264	6
RPL10	52	0.0011986500030439658	0.29260935143288086	7
ANXA11	5	1.9227542729141228e-5	0.3	8
SLC35A2	22	4.39288729009494e-4	0.10389610389610389	10
GLRA1	30	2.9642949423965063e-4	0.40689655172413797	5
CNPY3	5	2.240045315027447e-5	0.3	11
EIF4G1	75	0.0018476581627968939	0.1945945945945946	1
ANAPC7	17	4.552544189793319e-5	0.3014705882352941	4
DHX30	35	5.489024237875218e-4	0.21512605042016805	7
PPP2R5D	47	0.0010282446030382164	0.2358926919518964	1
TMEM106B	24	2.5037496065896545e-4	0.2391304347826087	1
VAPB	59	0.0019530951390583663	0.19579193454120397	1
INTS1	16	2.2158319526202082e-4	0.18333333333333332	1
MMADHC	24	3.024582241207959e-4	0.3079710144927536	3
CACNA2D2	35	1.4771881075239122e-4	0.4218487394957983	5
CCDC174	1	0	0	22
UNC80	13	1.8071152805339437e-4	0.28205128205128205	5
SLC39A8	11	8.091502081134186e-5	0.2363636363636364	1
PARK7	121	0.005233866151483633	0.175068870523416	3
TIMMDC1	44	0.0012925832367600984	0.638477801268499	6
ATPAF2	35	1.705603612333129e-4	0.3983193277310924	6
IVD	38	1.1420189115821569e-4	0.507823613086771	3
MRPS22	53	3.96077448608634e-4	0.3352685050798258	7
NDUFA6	88	0.0014877630647749515	0.48119122257053293	6
TAF1	62	7.920504526392146e-4	0.32575356953992596	4
IFT140	46	6.496585589606417e-4	0.40579710144927533	9
FTO	18	3.8711462934931266e-4	0.1111111111111111	2
GCH1	35	6.832877732692246e-4	0.1546218487394958	3
UBE4A	23	3.0055731266397735e-4	0.308300395256917	1
WDR73	27	6.456830390241878e-4	0.11396011396011395	4
FDXR	56	0.0016893080990998195	0.22987012987012986	6
PIGG	31	7.973383082178245e-4	0.3978494623655914	12
AHSG	23	2.933847740024049e-4	0.1660079051383399	2
TANGO2	12	1.676754344771926e-4	0.18181818181818182	1
ERLIN1	26	7.239229168404055e-4	0.16923076923076924	8
GFM1	93	0.00227463443333825	0.24590930341280973	7
PEX5	45	6.9899630863829e-4	0.35555555555555557	3
PCCB	59	7.716267407937421e-4	0.2781998831092928	3
GPHN	56	0.0014901594274470463	0.21493506493506492	5
CHCHD10	40	0.0010295661029336733	0.358974358974359	1
GBE1	31	0.001769211271321663	0.11827956989247311	1
GABRA2	41	5.939795265821009e-4	0.3975609756097561	5
SLC52A1	4	3.263205168564062e-6	0.5	3
HSD17B4	63	0.001556404746111181	0.29185867895545314	3
NAA10	25	5.117237489740877e-4	0.25333333333333335	1
MRPS14	50	3.786854490705367e-4	0.3575510204081633	7
LMOD3	21	1.5417589672286517e-4	0.5333333333333333	2
ALG2	48	0.0011928212195784986	0.22695035460992907	10
PPP2CA	76	0.001750250084464808	0.20736842105263156	1
EIF2B1	20	4.2419004876598633e-4	0.12105263157894736	1
RPS20	76	0.0016511015758025644	0.2319298245614035	7
ERI1	16	2.6469961018752596e-4	0.1	1
GOLGA2	44	0.0010535896740829283	0.34989429175475684	8
PIGP	29	2.4205753076074802e-4	0.5714285714285714	12
KCNN2	21	7.740856497746999e-5	0.5142857142857143	5
KCNK9	32	2.3347855422572268e-4	0.3850806451612903	5
CDKN1C	27	1.8926222213746347e-4	0.32193732193732194	2
TMEM240	7	4.2636055186445864e-5	0.4761904761904762	5
SPTBN2	69	0.002015056120955145	0.21611253196930946	5
KCNA2	78	0.001007416805911971	0.299034299034299	5
SLC2A1	62	0.0018769746822933347	0.18138551031200423	2
SMPD4	11	6.370494465066907e-5	0.4545454545454546	3
MAGEL2	23	2.6460648706444034e-4	0.2727272727272727	1
ETFDH	78	0.0018286916115856544	0.24675324675324675	3
PGM3	45	0.0013272145572541525	0.21717171717171715	10
ADH1C	15	1.919130973651484e-4	0.19047619047619047	2
BBIP1	22	3.7220257925345706e-5	0.7792207792207793	9
ADCY5	32	3.971804817684769e-4	0.26814516129032256	2
AMPD1	30	5.585188283436137e-4	0.2873563218390805	3
SPART	39	6.078121891410296e-4	0.47368421052631576	8
